crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,59,25,70.1,1
Wheat,Alluvial Soil,Maturation,12,21,82.8,0
Potato,Clay Soil,Pollination,72,41,47.3,0
Wheat,Black Soil,Flowering,72,21,82.8,0
Wheat,Sandy Soil,Maturation,60,21,84.5,0
Chilli,Sandy Soil,Flowering,23,36,50.1,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,34,31,61.2,1
Chilli,Chalky Soil,Flowering,44,36,44.5,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,67,24,81.8,0
Potato,Loam Soil,Germination,50,21,84.1,0
Chilli,Black Soil,Flowering,51,23,81.3,0
Carrot,Sandy Soil,Seedling Stage,38,25,84.7,0
Wheat,Alluvial Soil,Harvest,34,36,77.7,1
Wheat,Red Soil,Germination,18,34,56.4,1
Potato,Clay Soil,Germination,41,25,75.9,0
Tomato,Loam Soil,Germination,55,24,81.4,0
Potato,Sandy Soil,Seedling Stage,33,17,85.0,0
Chilli,Chalky Soil,Flowering,54,29,80.1,0
Wheat,Sandy Soil,Germination,9,35,53.4,1
Wheat,Clay Soil,Maturation,46,29,69.6,1
Chilli,Sandy Soil,Germination,37,41,42.8,1
Wheat,Red Soil,Germination,57,37,47.7,0
Carrot,Clay Soil,Seedling Stage,48,19,86.8,0
Wheat,Red Soil,Germination,22,31,62.8,1
Chilli,Black Soil,Flowering,42,23,81.1,0
Carrot,Clay Soil,Seedling Stage,23,27,62.5,1
Carrot,Sandy Soil,Flowering,52,42,35.1,0
Potato,Clay Soil,Seedling Stage,29,20,79.2,0
Chilli,Red Soil,Flowering,40,40,37.5,1
Carrot,Sandy Soil,Flowering,40,22,83.7,0
Chilli,Sandy Soil,Seedling Stage,19,23,82.1,0
Wheat,Red Soil,Maturation,63,22,83.7,0
Chilli,Red Soil,Seedling Stage,57,28,68.3,1
Carrot,Clay Soil,Germination,46,22,77.4,0
Potato,Clay Soil,Germination,31,40,33.1,1
Chilli,Chalky Soil,Seedling Stage,55,30,58.7,1
Potato,Clay Soil,Pollination,69,37,33.2,0
Carrot,Sandy Soil,Seedling Stage,49,35,51.3,1
Carrot,Sandy Soil,Flowering,25,22,83.5,0
Carrot,Clay Soil,Germination,23,17,83.0,0
Potato,Clay Soil,Germination,39,28,66.4,1
Wheat,Red Soil,Flowering,47,26,82.3,0
Carrot,Clay Soil,Pollination,55,37,48.3,0
Wheat,Red Soil,Pollination,56,36,48.8,1
Carrot,Clay Soil,Flowering,17,34,45.2,1
Carrot,Loam Soil,Seedling Stage,28,23,83.9,0
Carrot,Clay Soil,Pollination,46,39,43.8,0
Wheat,Sandy Soil,Pollination,69,30,67.5,0
Tomato,Sandy Soil,Flowering,68,22,85.6,0
Potato,Clay Soil,Germination,12,30,67.1,1
Wheat,Black Soil,Seedling Stage,17,22,82.2,0
Wheat,Clay Soil,Germination,10,24,81.9,0
Carrot,Loam Soil,Germination,66,22,86.0,0
Carrot,Sandy Soil,Germination,29,36,47.9,1
Wheat,Black Soil,Germination,63,37,44.8,0
Carrot,Clay Soil,Flowering,53,39,41.2,1
Wheat,Black Soil,Flowering,52,26,79.4,0
Wheat,Black Soil,Germination,32,33,61.0,1
Chilli,Sandy Soil,Germination,79,29,66.8,0
Wheat,Sandy Soil,Pollination,58,43,48.6,1
Potato,Clay Soil,Pollination,8,35,42.9,1
Chilli,Chalky Soil,Flowering,66,40,42.0,0
Wheat,Black Soil,Germination,19,16,81.1,0
Carrot,Clay Soil,Germination,66,32,48.7,1
Wheat,Sandy Soil,Pollination,15,33,52.5,1
Chilli,Red Soil,Germination,50,35,50.8,1
Wheat,Clay Soil,Maturation,47,28,78.5,1
Carrot,Clay Soil,Pollination,64,36,58.6,0
Wheat,Clay Soil,Pollination,64,44,44.5,0
Potato,Sandy Soil,Flowering,56,23,80.0,0
Wheat,Clay Soil,Maturation,55,22,82.5,0
Wheat,Sandy Soil,Pollination,66,43,35.6,0
Wheat,Sandy Soil,Pollination,56,39,42.8,1
Carrot,Clay Soil,Pollination,24,26,72.5,1
Wheat,Black Soil,Seedling Stage,5,24,83.8,0
Chilli,Chalky Soil,Seedling Stage,36,13,81.3,0
Wheat,Alluvial Soil,Maturation,45,34,55.8,1
Wheat,Red Soil,Germination,63,23,80.4,0
Carrot,Loam Soil,Germination,17,45,46.8,1
Chilli,Red Soil,Seedling Stage,41,36,52.6,1
Tomato,Sandy Soil,Flowering,53,24,80.3,0
Chilli,Sandy Soil,Seedling Stage,28,22,86.2,0
Chilli,Red Soil,Seedling Stage,52,31,68.0,1
Carrot,Clay Soil,Flowering,35,43,48.9,1
Tomato,Loam Soil,Germination,25,25,81.5,0
Wheat,Clay Soil,Maturation,55,29,67.7,1
Carrot,Sandy Soil,Seedling Stage,42,24,84.3,0
Wheat,Clay Soil,Harvest,28,30,68.9,1
Tomato,Sandy Soil,Germination,15,39,48.9,1
Wheat,Clay Soil,Pollination,51,32,63.2,1
Chilli,Black Soil,Germination,10,33,65.3,1
Wheat,Clay Soil,Pollination,58,33,57.9,0
Wheat,Sandy Soil,Germination,9,22,82.0,0
Wheat,Black Soil,Maturation,30,29,68.5,1
Carrot,Sandy Soil,Flowering,38,27,74.2,1
Wheat,Black Soil,Flowering,59,22,82.3,0
Wheat,Alluvial Soil,Harvest,19,29,64.0,1
Chilli,Red Soil,Germination,16,19,80.0,0
Chilli,Chalky Soil,Germination,60,39,51.1,1
Wheat,Black Soil,Flowering,27,40,25.6,1
Chilli,Chalky Soil,Flowering,58,21,82.3,0
Carrot,Clay Soil,Seedling Stage,46,22,77.4,0
Carrot,Clay Soil,Germination,42,37,50.0,1
Wheat,Black Soil,Flowering,56,21,75.8,0
Chilli,Sandy Soil,Flowering,49,25,82.4,1
Wheat,Red Soil,Germination,14,39,42.2,1
Potato,Sandy Soil,Flowering,17,39,42.2,1
Carrot,Sandy Soil,Germination,63,26,76.8,1
Carrot,Sandy Soil,Flowering,47,22,82.7,0
Wheat,Clay Soil,Pollination,46,39,31.6,1
Tomato,Sandy Soil,Flowering,62,37,37.7,1
Chilli,Black Soil,Flowering,69,23,79.4,0
Tomato,Sandy Soil,Flowering,12,23,81.0,0
Chilli,Sandy Soil,Germination,21,39,44.0,1
Carrot,Clay Soil,Seedling Stage,16,29,65.4,1
Potato,Sandy Soil,Flowering,32,21,81.8,0
Tomato,Sandy Soil,Germination,59,39,54.5,1
Carrot,Sandy Soil,Flowering,51,23,85.9,0
Carrot,Clay Soil,Seedling Stage,27,24,82.2,0
Chilli,Red Soil,Seedling Stage,12,25,85.3,0
Carrot,Clay Soil,Flowering,49,22,81.3,0
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,57,39,44.6,0
Wheat,Sandy Soil,Pollination,38,37,43.3,1
Chilli,Red Soil,Germination,30,27,71.7,1
Wheat,Sandy Soil,Germination,13,29,66.2,1
Wheat,Clay Soil,Maturation,66,29,71.8,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,13,19,85.6,0
Carrot,Clay Soil,Seedling Stage,47,22,80.4,0
Carrot,Clay Soil,Flowering,13,25,84.1,0
Carrot,Sandy Soil,Seedling Stage,8,20,78.3,0
Wheat,Alluvial Soil,Harvest,41,29,63.4,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,46,29,64.9,1
Wheat,Clay Soil,Harvest,30,24,82.3,0
Wheat,Black Soil,Seedling Stage,12,23,82.7,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,14,23,82.2,0
Wheat,Clay Soil,Pollination,60,23,81.1,0
Tomato,Sandy Soil,Flowering,67,20,83.5,0
Carrot,Clay Soil,Germination,64,20,83.7,0
Potato,Clay Soil,Germination,35,17,85.6,0
Tomato,Sandy Soil,Flowering,57,17,80.6,0
Chilli,Chalky Soil,Germination,31,29,67.1,1
Chilli,Chalky Soil,Germination,8,39,45.8,1
Wheat,Alluvial Soil,Maturation,26,25,71.2,1
Wheat,Clay Soil,Maturation,63,27,69.8,1
Carrot,Clay Soil,Germination,46,22,80.2,0
Wheat,Red Soil,Germination,24,37,51.8,1
Chilli,Sandy Soil,Flowering,32,18,81.2,0
Potato,Loam Soil,Germination,69,29,65.2,0
Tomato,Sandy Soil,Germination,20,38,49.6,1
Wheat,Clay Soil,Maturation,1,41,41.0,1
Tomato,Sandy Soil,Flowering,9,40,23.3,1
Wheat,Sandy Soil,Pollination,46,25,87.9,0
Chilli,Black Soil,Flowering,29,23,79.3,0
Chilli,Chalky Soil,Germination,27,36,43.3,1
Chilli,Sandy Soil,Flowering,58,39,44.5,0
Wheat,Red Soil,Germination,36,30,66.8,1
Wheat,Black Soil,Flowering,41,42,36.2,1
Carrot,Sandy Soil,Germination,49,40,41.5,1
Carrot,Sandy Soil,Flowering,71,26,86.9,0
Carrot,Loam Soil,Germination,34,25,69.6,1
Wheat,Black Soil,Flowering,36,25,82.3,0
Carrot,Clay Soil,Germination,63,39,53.4,0
Wheat,Red Soil,Pollination,61,21,82.4,0
Wheat,Black Soil,Flowering,11,19,82.8,0
Tomato,Sandy Soil,Flowering,16,24,83.1,0
Wheat,Sandy Soil,Flowering,63,41,33.4,1
Wheat,Clay Soil,Maturation,64,34,51.9,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,22,29,57.8,1
Potato,Clay Soil,Germination,30,28,67.3,1
Tomato,Sandy Soil,Flowering,13,42,50.3,1
Chilli,Red Soil,Seedling Stage,38,31,63.1,1
Tomato,Sandy Soil,Flowering,59,28,63.8,1
Tomato,Sandy Soil,Flowering,54,34,47.3,1
Tomato,Sandy Soil,Flowering,53,36,42.0,0
Potato,Loam Soil,Germination,13,29,62.5,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,46,32,52.1,1
Chilli,Black Soil,Germination,46,27,68.1,1
Carrot,Clay Soil,Seedling Stage,10,22,79.0,0
Wheat,Red Soil,Flowering,25,22,86.0,0
Chilli,Red Soil,Germination,57,37,43.2,1
Chilli,Red Soil,Germination,39,33,55.9,1
Wheat,Red Soil,Germination,56,34,50.9,1
Potato,Loam Soil,Germination,25,44,42.7,1
Wheat,Clay Soil,Harvest,20,25,83.0,0
Tomato,Sandy Soil,Seedling Stage,52,40,31.3,1
Chilli,Black Soil,Flowering,59,17,79.4,0
Carrot,Sandy Soil,Germination,52,29,66.8,1
Tomato,Clay Soil,Germination,27,21,81.5,0
Wheat,Black Soil,Pollination,20,30,63.3,1
Carrot,Clay Soil,Seedling Stage,25,28,78.2,1
Carrot,Clay Soil,Germination,28,32,59.6,1
Tomato,Sandy Soil,Flowering,50,17,80.0,0
Wheat,Sandy Soil,Maturation,18,26,75.7,1
Tomato,Loam Soil,Pollination,52,32,50.9,0
Chilli,Chalky Soil,Flowering,3,38,40.0,1
Carrot,Clay Soil,Seedling Stage,40,19,85.4,0
Potato,Clay Soil,Flowering,26,38,38.3,1
Carrot,Clay Soil,Pollination,56,32,61.1,0
Chilli,Black Soil,Flowering,57,19,78.4,0
Carrot,Sandy Soil,Flowering,22,23,82.9,0
Tomato,Sandy Soil,Flowering,13,25,84.4,0
Carrot,Loam Soil,Germination,65,39,31.6,1
Carrot,Sandy Soil,Pollination,15,27,75.3,1
Carrot,Clay Soil,Germination,56,36,53.4,1
Carrot,Clay Soil,Pollination,53,37,34.9,0
Wheat,Red Soil,Germination,66,36,53.3,0
Potato,Clay Soil,Flowering,18,42,44.0,1
Carrot,Loam Soil,Pollination,53,41,50.2,1
Wheat,Black Soil,Pollination,17,22,82.0,0
Wheat,Black Soil,Germination,27,36,48.9,1
Wheat,Sandy Soil,Pollination,58,24,80.7,0
Tomato,Sandy Soil,Flowering,45,23,80.8,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,24,39,47.1,1
Tomato,Sandy Soil,Flowering,64,23,80.6,0
Chilli,Black Soil,Flowering,38,16,80.4,0
Tomato,Sandy Soil,Flowering,18,25,81.6,1
Wheat,Sandy Soil,Germination,62,36,42.8,0
Chilli,Chalky Soil,Seedling Stage,51,22,86.1,0
Wheat,Clay Soil,Harvest,23,41,41.2,1
Tomato,Sandy Soil,Seedling Stage,22,33,60.3,1
Potato,Clay Soil,Germination,27,25,77.0,1
Carrot,Clay Soil,Germination,73,36,48.0,0
Carrot,Sandy Soil,Seedling Stage,23,25,81.4,0
Carrot,Clay Soil,Germination,64,25,84.9,0
Wheat,Red Soil,Pollination,29,31,58.1,1
Wheat,Black Soil,Pollination,53,24,77.2,0
Carrot,Clay Soil,Germination,48,38,34.5,1
Wheat,Alluvial Soil,Maturation,55,20,81.7,0
Potato,Clay Soil,Pollination,60,38,27.1,0
Wheat,Sandy Soil,Flowering,8,39,35.4,1
Chilli,Chalky Soil,Seedling Stage,16,23,81.9,0
Carrot,Clay Soil,Seedling Stage,52,32,59.1,1
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,47,37,49.8,1
Wheat,Black Soil,Flowering,59,25,80.1,0
Potato,Clay Soil,Pollination,16,27,70.1,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,42,45,46.1,0
Carrot,Clay Soil,Pollination,16,24,81.4,0
Carrot,Loam Soil,Germination,33,24,78.9,0
Wheat,Black Soil,Flowering,25,40,21.4,1
Chilli,Black Soil,Flowering,38,23,81.5,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,57,21,83.1,0
Carrot,Sandy Soil,Flowering,43,28,81.6,0
Wheat,Sandy Soil,Pollination,21,40,21.5,1
Wheat,Black Soil,Flowering,51,40,24.2,0
Carrot,Clay Soil,Germination,59,31,64.1,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,18,30,66.1,1
Chilli,Black Soil,Germination,56,42,42.9,1
Carrot,Sandy Soil,Germination,67,35,41.9,0
Chilli,Red Soil,Germination,10,40,43.8,1
Wheat,Alluvial Soil,Maturation,30,22,82.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,43,26,81.4,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,25,28,71.7,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,47,38,32.6,1
Potato,Clay Soil,Pollination,23,33,55.9,1
Chilli,Black Soil,Flowering,56,21,80.3,0
Potato,Clay Soil,Flowering,16,42,46.2,1
Tomato,Sandy Soil,Germination,67,41,44.8,0
Carrot,Clay Soil,Germination,18,34,51.9,1
Carrot,Loam Soil,Germination,24,32,40.7,1
Wheat,Clay Soil,Pollination,60,35,51.5,0
Wheat,Sandy Soil,Pollination,38,28,79.2,1
Wheat,Sandy Soil,Flowering,60,29,71.5,0
Chilli,Black Soil,Germination,66,40,43.4,1
Carrot,Clay Soil,Seedling Stage,35,28,69.7,1
Tomato,Loam Soil,Germination,62,28,77.0,0
Tomato,Sandy Soil,Flowering,43,38,42.9,1
Tomato,Sandy Soil,Flowering,28,22,83.7,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,19,28,70.6,1
Carrot,Sandy Soil,Germination,31,33,58.0,1
Wheat,Sandy Soil,Flowering,12,21,81.7,0
Wheat,Black Soil,Pollination,73,23,77.3,0
Carrot,Clay Soil,Germination,61,34,46.5,1
Chilli,Chalky Soil,Seedling Stage,37,24,85.7,0
Wheat,Red Soil,Germination,22,41,33.3,1
Chilli,Chalky Soil,Germination,28,35,56.7,1
Carrot,Clay Soil,Seedling Stage,45,27,70.7,1
Chilli,Red Soil,Flowering,59,28,81.7,0
Chilli,Chalky Soil,Germination,48,35,56.9,1
Chilli,Black Soil,Germination,67,29,81.8,0
Carrot,Clay Soil,Pollination,15,23,82.9,0
Wheat,Red Soil,Germination,42,34,53.4,1
Carrot,Loam Soil,Seedling Stage,31,24,81.8,0
Carrot,Sandy Soil,Seedling Stage,20,30,73.6,1
Carrot,Loam Soil,Seedling Stage,32,22,80.3,0
Wheat,Clay Soil,Maturation,72,27,80.6,0
Carrot,Loam Soil,Germination,52,20,84.4,0
Carrot,Clay Soil,Germination,50,33,53.9,1
Tomato,Sandy Soil,Flowering,71,37,31.2,1
Wheat,Sandy Soil,Pollination,13,28,71.7,1
Chilli,Sandy Soil,Flowering,34,20,77.6,0
Carrot,Clay Soil,Germination,42,39,42.6,1
Wheat,Sandy Soil,Pollination,12,42,31.5,1
Wheat,Clay Soil,Pollination,49,19,80.1,0
Wheat,Clay Soil,Pollination,65,39,41.8,0
Chilli,Black Soil,Germination,72,32,57.8,0
Carrot,Clay Soil,Seedling Stage,38,27,79.5,0
Wheat,Black Soil,Maturation,6,37,37.4,1
Tomato,Sandy Soil,Seedling Stage,50,31,70.9,1
Wheat,Black Soil,Germination,54,39,38.5,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,68,41,34.0,0
Carrot,Sandy Soil,Germination,45,35,47.1,1
Carrot,Clay Soil,Pollination,21,29,60.0,1
Carrot,Clay Soil,Germination,60,28,69.7,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,26,38,45.0,1
Chilli,Red Soil,Germination,62,33,55.1,1
Chilli,Chalky Soil,Seedling Stage,12,38,47.2,1
Chilli,Chalky Soil,Flowering,21,40,32.1,1
Potato,Clay Soil,Pollination,11,19,80.1,0
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,15,30,59.6,1
Wheat,Red Soil,Seedling Stage,14,30,68.3,1
Chilli,Chalky Soil,Germination,57,28,65.5,0
Potato,Clay Soil,Flowering,28,41,40.4,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,14,30,60.5,1
Carrot,Sandy Soil,Flowering,59,43,28.0,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,44,24,81.0,1
Carrot,Clay Soil,Germination,64,22,83.8,0
Tomato,Sandy Soil,Flowering,54,31,63.1,1
Chilli,Chalky Soil,Seedling Stage,11,21,81.1,0
Carrot,Sandy Soil,Pollination,59,41,45.7,0
Chilli,Chalky Soil,Seedling Stage,43,20,84.9,0
Carrot,Clay Soil,Pollination,11,19,84.4,0
Chilli,Chalky Soil,Germination,58,35,51.0,0
Wheat,Black Soil,Pollination,53,42,32.4,1
Wheat,Alluvial Soil,Maturation,63,26,83.3,0
Wheat,Red Soil,Pollination,57,26,78.2,0
Carrot,Loam Soil,Seedling Stage,27,22,84.0,0
Wheat,Alluvial Soil,Maturation,66,39,36.2,0
Carrot,Clay Soil,Germination,7,35,51.2,1
Chilli,Black Soil,Germination,37,43,34.0,1
Chilli,Red Soil,Seedling Stage,13,28,81.7,0
Tomato,Loam Soil,Germination,31,34,42.1,1
Carrot,Sandy Soil,Germination,53,22,80.2,0
Wheat,Black Soil,Flowering,59,20,79.4,0
Tomato,Sandy Soil,Flowering,40,22,80.5,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,32,34,48.4,1
Tomato,Loam Soil,Germination,50,32,53.8,1
Carrot,Clay Soil,Germination,59,28,65.0,0
Carrot,Clay Soil,Germination,27,22,80.9,0
Tomato,Sandy Soil,Flowering,60,30,67.5,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,58,23,78.7,0
Wheat,Sandy Soil,Pollination,13,42,42.1,1
Wheat,Clay Soil,Maturation,16,41,43.1,1
Wheat,Clay Soil,Harvest,8,23,81.4,0
Carrot,Clay Soil,Germination,40,33,62.2,1
Tomato,Sandy Soil,Flowering,39,21,82.2,0
Carrot,Clay Soil,Germination,47,35,55.0,1
Chilli,Chalky Soil,Seedling Stage,69,35,50.6,0
Wheat,Black Soil,Maturation,69,31,67.5,0
Tomato,Loam Soil,Pollination,55,35,41.7,0
Tomato,Sandy Soil,Seedling Stage,23,33,52.6,1
Potato,Loam Soil,Germination,51,19,84.1,0
Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,58,38,47.0,1
Carrot,Loam Soil,Seedling Stage,31,27,68.5,1
Chilli,Red Soil,Flowering,37,25,73.5,1
Tomato,Sandy Soil,Seedling Stage,27,29,62.3,1
Chilli,Red Soil,Flowering,73,31,62.5,0
Wheat,Alluvial Soil,Maturation,28,21,79.9,0
Wheat,Sandy Soil,Pollination,57,25,82.6,0
Carrot,Sandy Soil,Flowering,15,41,46.6,1
Wheat,Alluvial Soil,Maturation,61,42,32.7,1
Carrot,Loam Soil,Germination,40,40,43.7,1
Wheat,Sandy Soil,Pollination,70,41,38.7,0
Carrot,Clay Soil,Seedling Stage,26,27,81.4,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,6,32,57.6,1
Carrot,Clay Soil,Germination,28,39,30.8,1
Chilli,Red Soil,Flowering,34,26,85.4,0
Wheat,Black Soil,Flowering,43,20,82.5,0
Wheat,Sandy Soil,Pollination,61,34,52.3,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,72,35,46.6,0
Wheat,Sandy Soil,Maturation,68,22,82.1,0
Wheat,Black Soil,Germination,56,37,46.5,1
Tomato,Sandy Soil,Flowering,45,21,83.1,0
Chilli,Red Soil,Seedling Stage,17,33,53.6,1
Chilli,Sandy Soil,Germination,71,42,45.4,0
Wheat,Black Soil,Pollination,22,22,82.4,0
Tomato,Sandy Soil,Flowering,71,41,47.2,0
Wheat,Sandy Soil,Maturation,22,19,82.4,0
Chilli,Red Soil,Germination,67,28,71.7,1
Carrot,Clay Soil,Pollination,56,40,45.7,1
Wheat,Black Soil,Flowering,34,22,82.9,0
Wheat,Red Soil,Pollination,44,29,64.6,1
Carrot,Sandy Soil,Germination,48,32,59.9,1
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,31,34,36.0,1
Tomato,Sandy Soil,Germination,39,37,46.1,1
Wheat,Black Soil,Flowering,61,21,85.1,0
Carrot,Clay Soil,Germination,58,28,71.2,0
Wheat,Sandy Soil,Pollination,68,31,67.0,1
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,56,37,22.9,1
Wheat,Sandy Soil,Germination,16,32,56.3,1
Chilli,Sandy Soil,Flowering,61,25,79.3,0
Potato,Clay Soil,Flowering,33,41,36.6,1
Wheat,Clay Soil,Maturation,28,22,83.8,0
Carrot,Sandy Soil,Seedling Stage,16,27,80.6,0
Chilli,Red Soil,Seedling Stage,14,27,83.5,0
Tomato,Sandy Soil,Flowering,14,39,52.7,1
Tomato,Sandy Soil,Seedling Stage,5,21,83.0,0
Tomato,Sandy Soil,Seedling Stage,12,19,84.3,0
Tomato,Sandy Soil,Flowering,77,23,81.3,0
Wheat,Red Soil,Pollination,40,24,83.1,0
Wheat,Red Soil,Germination,65,40,43.8,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,36,34,57.2,1
Chilli,Chalky Soil,Germination,42,35,52.1,1
Tomato,Sandy Soil,Seedling Stage,38,27,74.9,1
Wheat,Sandy Soil,Pollination,57,15,83.2,0
Potato,Sandy Soil,Flowering,18,41,38.8,1
Chilli,Sandy Soil,Germination,67,31,62.7,0
Tomato,Sandy Soil,Seedling Stage,31,29,70.3,1
Tomato,Sandy Soil,Flowering,50,19,84.4,0
Chilli,Chalky Soil,Germination,57,30,57.9,0
Carrot,Clay Soil,Pollination,22,25,82.6,0
Wheat,Black Soil,Pollination,24,23,82.9,0
Tomato,Sandy Soil,Flowering,59,24,80.9,0
Carrot,Sandy Soil,Germination,72,20,82.1,0
Potato,Loam Soil,Germination,46,40,53.5,1
Wheat,Black Soil,Flowering,16,19,84.3,0
Wheat,Sandy Soil,Pollination,50,42,50.4,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,55,24,81.2,1
Chilli,Chalky Soil,Seedling Stage,21,17,85.6,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,34,29,74.4,1
Carrot,Loam Soil,Seedling Stage,49,30,59.3,1
Wheat,Sandy Soil,Maturation,12,40,23.3,1
Carrot,Clay Soil,Pollination,62,33,58.2,0
Potato,Clay Soil,Germination,45,23,84.2,0
Carrot,Sandy Soil,Flowering,62,34,36.7,1
Carrot,Sandy Soil,Germination,74,25,72.3,0
Wheat,Clay Soil,Pollination,51,33,59.6,0
Carrot,Loam Soil,Seedling Stage,9,35,53.7,1
Carrot,Clay Soil,Germination,36,37,44.7,1
Carrot,Clay Soil,Flowering,50,33,55.5,1
Wheat,Clay Soil,Pollination,51,23,79.2,0
Chilli,Red Soil,Flowering,70,22,82.8,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,72,40,52.8,0
Carrot,Clay Soil,Pollination,58,39,51.1,0
Potato,Loam Soil,Germination,73,22,79.6,0
Carrot,Loam Soil,Germination,58,23,80.0,0
Wheat,Sandy Soil,Pollination,37,19,79.3,0
Potato,Loam Soil,Germination,52,20,83.3,0
Carrot,Clay Soil,Seedling Stage,10,22,79.8,0
Wheat,Black Soil,Germination,30,36,51.4,1
Wheat,Clay Soil,Harvest,61,31,61.1,0
Tomato,Loam Soil,Germination,28,31,58.1,1
Carrot,Clay Soil,Pollination,25,25,73.7,1
Carrot,Clay Soil,Germination,55,29,67.6,1
Chilli,Red Soil,Germination,10,43,29.6,1
Wheat,Sandy Soil,Pollination,48,23,81.9,0
Tomato,Sandy Soil,Flowering,13,28,64.2,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,52,36,48.4,1
Carrot,Sandy Soil,Pollination,13,40,42.3,1
Wheat,Black Soil,Pollination,19,27,82.0,1
Chilli,Red Soil,Flowering,49,23,82.9,0
Potato,Clay Soil,Germination,25,21,81.2,0
Potato,Sandy Soil,Flowering,29,18,79.9,0
Chilli,Chalky Soil,Seedling Stage,67,40,30.0,0
Carrot,Sandy Soil,Flowering,10,42,28.3,1
Wheat,Red Soil,Germination,60,35,51.2,1
Carrot,Clay Soil,Seedling Stage,63,25,78.6,0
Wheat,Alluvial Soil,Maturation,61,22,83.0,0
Carrot,Clay Soil,Pollination,61,41,53.6,0
Carrot,Clay Soil,Germination,38,31,53.1,1
Wheat,Red Soil,Germination,65,39,51.7,0
Tomato,Loam Soil,Germination,66,38,44.7,0
Carrot,Clay Soil,Pollination,60,33,55.0,1
Potato,Sandy Soil,Flowering,73,43,37.0,0
Tomato,Sandy Soil,Flowering,43,21,82.1,0
Carrot,Clay Soil,Germination,13,23,77.4,0
Tomato,Clay Soil,Germination,7,26,73.9,1
Chilli,Chalky Soil,Germination,59,33,53.8,0
Carrot,Sandy Soil,Flowering,68,34,34.4,0
Wheat,Black Soil,Seedling Stage,27,25,83.4,0
Chilli,Red Soil,Flowering,47,21,81.9,0
Chilli,Chalky Soil,Seedling Stage,21,38,40.7,1
Potato,Clay Soil,Flowering,56,39,45.9,1
Carrot,Loam Soil,Seedling Stage,56,24,78.8,0
Wheat,Clay Soil,Pollination,12,29,70.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,45,33,53.6,1
Wheat,Black Soil,Seedling Stage,8,22,81.7,0
Wheat,Red Soil,Maturation,33,26,84.0,0
Wheat,Black Soil,Pollination,63,26,82.3,0
Carrot,Sandy Soil,Seedling Stage,27,24,85.1,0
Tomato,Loam Soil,Germination,19,42,46.2,1
Wheat,Clay Soil,Maturation,48,22,81.9,0
Potato,Clay Soil,Pollination,25,25,81.0,1
Wheat,Black Soil,Seedling Stage,10,21,84.7,0
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,34,37,38.4,1
Chilli,Red Soil,Flowering,28,20,83.7,0
Chilli,Red Soil,Germination,71,36,38.8,0
Carrot,Clay Soil,Flowering,39,41,38.1,1
Tomato,Loam Soil,Germination,20,22,81.7,0
Tomato,Sandy Soil,Seedling Stage,17,25,72.4,1
Wheat,Black Soil,Flowering,29,40,30.5,1
Carrot,Clay Soil,Germination,24,38,36.5,1
Chilli,Red Soil,Seedling Stage,31,25,81.2,1
Wheat,Clay Soil,Maturation,49,16,82.0,0
Wheat,Red Soil,Seedling Stage,42,27,67.3,1
